time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
346890.0000000000 -1132915.7093170714 6092526.9664080087 1504631.7470549773 1.3814268281 21.6659943335 -0.1072269638 5.3371522614 -0.7104118516 0.9379498016 -0.5106986734 1.7020305996 -0.8985543966 -0.8939154125 0.4630794749 -1.0220070208 -0.0326300309 -1.5012565863 -2.3696774042 0.0000000000 0.0000000000 
346920.0000000000 -1132915.7113700197 6092525.5512906779 1504631.9547994540 1.0076445678 21.6659943335 1.4090818124 5.7505891319 -1.8268607240 0.4489070898 -0.5350193961 1.1260881438 -1.0584209443 -1.9448638277 -1.3536501086 -0.7598928875 2.4348241928 -0.8149436001 -2.0245270114 0.0000000000 0.0000000000 
346950.0000000000 -1132914.8368173828 6092525.7321555754 1504631.8864407730 1.4370529208 21.6659943335 1.0836479509 5.7897434270 -0.9867173368 0.5713193974 -0.6880613945 0.4158160790 -0.9552476505 -0.9145690502 0.3542512701 -1.2837007321 1.2986300404 -1.7573311855 -2.4185315320 0.0000000000 0.0000000000 
346980.0000000000 -1132914.6751207160 6092524.2479063636 1504631.6329830349 1.6080042635 21.6659943335 0.0450768174 5.9894768111 -0.6554975548 0.7302932463 -0.1787811783 3.0897473831 -1.0732649647 -1.0539607104 -0.2067835385 -1.3004837787 -0.9508316966 -1.4945476723 -2.5592045824 0.0000000000 0.0000000000 
347010.0000000000 -1132914.8986061171 6092524.1729333913 1504630.5198007554 2.1233039426 18.4753069066 0.0000000000 5.7006196695 -0.6122275696 0.7674128264 -0.2117865778 0.0000000000 -0.4784572214 -1.8181958080 1.1217666784 -0.7228738281 1.0087528063 -1.4477953554 -2.9082043797 0.0000000000 0.0000000000 
347040.0000000000 -1132915.1228960983 6092524.6934373714 1504632.1441698226 1.6026231358 21.6659943335 0.9290291520 6.8734668792 -0.7983371456 0.9043516472 -0.6197406503 1.0912609674 -1.6014241081 -1.6993994777 0.7577478204 -0.9652362828 0.4294438849 -2.3017370608 -2.5566508151 0.0000000000 0.0000000000 
347070.0000000000 -1132915.8536511003 6092524.8628837392 1504631.6633656544 1.9800776002 20.0902350297 1.6152851067 6.6879592560 -0.7251786083 0.9585165200 -0.7956591852 3.1977646543 -0.9935856642 -1.3843413701 -1.3624329320 -1.0269843139 0.0000000000 -2.7290512371 -2.8254367125 0.0000000000 0.0000000000 
347100.0000000000 -1132914.8712256509 6092524.1648705006 1504631.6230228893 2.2747083007 20.0902350297 0.8535513631 6.6451575475 -0.8241897120 -0.1293345226 0.2837711685 1.5498078026 -0.9641249579 -1.4641670277 0.4135657549 -1.1963776774 0.0000000000 -1.7431019398 -3.0294906383 0.0000000000 0.0000000000 
347130.0000000000 -1132915.1622403683 6092522.8530913703 1504631.9969377599 1.9717728263 20.0902350297 1.3989132991 6.9383660137 -0.2383694165 0.4949288742 -0.3097554541 1.9063963095 -1.7238915630 -1.8056946517 -0.6592168699 -1.4150408347 0.0000000000 -1.3667283057 -2.8216118818 0.0000000000 0.0000000000 
347160.0000000000 -1132916.5229938116 6092525.3450348414 1504631.6313564717 2.3125138420 20.0902350297 0.8467511613 7.1491448799 -0.6616981081 0.4754439285 -0.5165884380 2.7220083381 -1.5209528313 -1.4990636612 -0.6365652772 -1.0931017375 0.0000000000 -1.6356346097 -3.0568432844 0.0000000000 0.0000000000 
347190.0000000000 -1132915.0814530512 6092523.7882098677 1504632.3257791817 1.5817767906 20.0902350297 0.5480786062 7.7669047210 -1.4177550646 0.7884254928 -0.6315161092 1.3949148310 -1.5079352900 -1.2207671595 1.8299654573 -1.5686275989 0.0000000000 -2.9909540266 -2.5290987058 0.0000000000 0.0000000000 
347220.0000000000 -1132915.1146077751 6092522.8807217823 1504631.6844545859 2.1655600627 20.0902350297 1.9432459873 7.7324133566 -1.0612416068 -0.4850094478 0.1443209299 1.6166338767 -1.5273504705 -1.2252421930 0.4151941018 -1.7047163648 0.0000000000 -2.4636364979 -2.9603310365 0.0000000000 0.0000000000 
347250.0000000000 -1132914.9841539953 6092525.3369628126 1504632.2027674702 2.6461397845 20.0902350297 0.8959976337 8.4461851024 -0.9560834374 0.1470371913 -0.1107331356 1.8338199185 -1.7139827719 -1.6789221906 0.5972750216 -2.0184615060 0.0000000000 -1.6898531995 -3.2735842987 0.0000000000 0.0000000000 
347280.0000000000 -1132915.5171834773 6092523.5926951226 1504631.8442401097 2.1781913933 20.0902350297 1.1054312736 8.0741283496 -1.8171663641 -1.0991214500 0.2882971187 2.5330012496 -1.8216175786 -0.8968619444 0.5489214696 -1.4348231021 0.0000000000 -1.8815071973 -2.9711662886 0.0000000000 0.0000000000 
347310.0000000000 -1132914.9034146934 6092525.2880773135 1504631.7744725912 1.8333023336 20.0902350297 1.6698513081 8.3084792020 -1.6392628396 -0.6098140562 0.1998970993 1.8050003731 -1.9328612104 -1.5862093321 1.0873942051 -1.1828498125 0.0000000000 -2.8775284779 -2.7268273379 0.0000000000 0.0000000000 
